timestamp,heap_used_mb,heap_committed_mb,ygc_count,ygct_s,fgc_count,fgct_s,gct_s
2026-05-12T00:12:22Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:23Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:24Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:25Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:26Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:27Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:28Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:29Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:30Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:31Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:32Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:33Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:34Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:35Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:36Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:37Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:38Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:39Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:40Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:41Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:42Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:43Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:44Z,16.56,37.00,2,0.013,0,0.000,0.017
2026-05-12T00:12:45Z,24.10,44.00,3,0.022,0,0.000,0.026
2026-05-12T00:12:46Z,25.86,44.00,5,0.035,0,0.000,0.042
2026-05-12T00:12:47Z,26.86,44.00,5,0.035,0,0.000,0.042
2026-05-12T00:12:48Z,24.49,44.00,6,0.039,0,0.000,0.047
2026-05-12T00:12:49Z,32.49,44.00,6,0.039,0,0.000,0.047
2026-05-12T00:12:50Z,29.17,44.00,7,0.044,0,0.000,0.052
